user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	aa_percent	translation_table	red_value	warnings
RED_00069	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__GCA-2718595;s__GCA-2718595 sp002718595	GCA_002718595.1	95.0	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__GCA-2718595;s__GCA-2718595 sp002718595	97.32	0.93	GCA_002718595.1	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__GCA-2718595;s__GCA-2718595 sp002718595	97.32	0.93	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__;s__	ANI/Placement	topological placement and ANI have congruent species assignments	N/A	76.07	11	N/A	N/A
MED_00126	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__UBA7805;g__UBA7805;s__UBA7805 sp002168195	GCA_002168195.1	95.0	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__UBA7805;g__UBA7805;s__UBA7805 sp002168195	99.32	0.96	GCA_002168195.1	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__UBA7805;g__UBA7805;s__UBA7805 sp002168195	99.32	0.96	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__UBA7805;g__UBA7805;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_002480485.1, s__UBA7805 sp002480485, 95.0, 77.16, 0.3	67.16	11	N/A	N/A
ANE_00056	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SAR202;f__UBA2962;g__UBA2962;s__UBA2962 sp002699485	GCA_002699485.1	95.0	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SAR202;f__UBA2962;g__UBA2962;s__UBA2962 sp002699485	99.89	0.9	GCA_002699485.1	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SAR202;f__UBA2962;g__UBA2962;s__UBA2962 sp002699485	99.89	0.9	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__SAR202;f__UBA2962;g__UBA2962;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_002728115.1, s__UBA2962 sp002728115, 95.0, 83.47, 0.67; GCA_003228095.2, s__UBA2962 sp003228095, 95.0, 80.77, 0.63; GCA_002311285.1, s__UBA2962 sp002311285, 95.0, 78.28, 0.28	78.81	11	N/A	N/A
PSW_00113	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__UBA1668;s__UBA1668 sp002716385	GCA_002716385.1	95.0	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__UBA1668;s__UBA1668 sp002716385	99.9	0.92	GCA_002716385.1	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__UBA1668;s__UBA1668 sp002716385	99.9	0.92	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__UBA1668;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_002364555.1, s__UBA1668 sp002364555, 95.0, 80.7, 0.64; GCA_002702575.1, s__UBA1668 sp002702575, 95.0, 77.94, 0.32; GCA_002717655.1, s__UBA1668 sp002717655, 95.0, 77.71, 0.2	65.65	11	N/A	N/A
PSE_00112	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__UBA12014;s__UBA12014 sp002684855	GCA_002684855.1	95.0	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__UBA12014;s__UBA12014 sp002684855	99.12	0.75	GCA_002684855.1	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__UBA12014;s__UBA12014 sp002684855	99.12	0.75	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__UBA12014;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_002684755.1, s__UBA12014 sp002684755, 95.0, 83.18, 0.66; GCA_002690755.1, s__UBA12014 sp002690755, 95.0, 83.12, 0.79; GCA_002683215.1, s__UBA12014 sp002683215, 95.0, 82.79, 0.67; GCA_002167845.1, s__UBA12014 sp002167845, 95.0, 78.71, 0.46	54.66	11	N/A	N/A
PSW_00059	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__TMED109;f__TMED131;g__GCA-2720125;s__GCA-2720125 sp002720125	GCA_002720125.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__TMED109;f__TMED131;g__GCA-2720125;s__GCA-2720125 sp002720125	99.33	0.72	GCA_002720125.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__TMED109;f__TMED131;g__GCA-2720125;s__GCA-2720125 sp002720125	99.33	0.72	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__TMED109;f__TMED131;g__;s__	ANI/Placement	topological placement and ANI have congruent species assignments	N/A	80.02	11	N/A	N/A
ANE_00087	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas_A;s__Alteromonas_A sp002335925	GCA_002335925.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas_A;s__Alteromonas_A sp002335925	98.66	0.87	GCA_002335925.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas_A;s__Alteromonas_A sp002335925	98.66	0.87	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas_A;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCF_002993365.1, s__Alteromonas_A sp002993365, 95.0, 94.23, 0.85; GCA_002691625.1, s__Alteromonas_A sp002691625, 95.0, 92.93, 0.71; GCF_001758465.1, s__Alteromonas_A lipolytica, 95.0, 81.08, 0.55	43.59	11	N/A	N/A
ANE_00008	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__UBA9664;s__UBA9664 sp002699085	GCA_002699085.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__UBA9664;s__UBA9664 sp002699085	100.0	0.97	GCA_002699085.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__UBA9664;s__UBA9664 sp002699085	100.0	0.97	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__UBA9664;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_002710775.1, s__UBA9664 sp002710775, 95.0, 76.56, 0.1	94.09	11	N/A	N/A
IOS_00005	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__UBA5691;s__UBA5691 sp002420185	GCA_002420185.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__UBA5691;s__UBA5691 sp002420185	99.99	0.99	GCA_002420185.1	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__UBA5691;s__UBA5691 sp002420185	99.99	0.99	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__UBA5691;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_002420265.1, s__UBA5691 sp002420265, 95.0, 92.4, 0.79; GCA_002474325.1, s__UBA5691 sp002474325, 95.0, 77.98, 0.08; GCA_002694885.1, s__UBA5691 sp002694885, 95.0, 77.78, 0.07	91.88	11	N/A	N/A
MED_00030	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__TMED48;s__TMED48 sp002338445	GCA_002338445.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__TMED48;s__TMED48 sp002338445	99.61	0.99	GCA_002338445.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__TMED48;s__TMED48 sp002338445	99.61	0.99	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__TMED48;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_002720735.1, s__TMED48 sp002720735, 95.0, 92.48, 0.87; GCA_002689135.1, s__TMED48 sp002689135, 95.0, 82.01, 0.64; GCA_002731695.1, s__TMED48 sp002731695, 95.0, 81.67, 0.76; GCA_002691825.1, s__TMED48 sp002691825, 95.0, 81.03, 0.66	94.52	11	N/A	N/A
PON_00056	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Roseibacillus;s__Roseibacillus sp002501065	GCA_002501065.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Roseibacillus;s__Roseibacillus sp002501065	99.83	0.95	GCA_002501065.1	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Roseibacillus;s__Roseibacillus sp002501065	99.83	0.95	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Roseibacillus;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_003483645.1, s__Roseibacillus sp003483645, 95.0, 92.2, 0.78; GCA_002709395.1, s__Roseibacillus sp002709395, 95.0, 78.46, 0.39; GCA_002721695.1, s__Roseibacillus sp002721695, 95.0, 78.05, 0.31; GCA_002729275.1, s__Roseibacillus sp002729275, 95.0, 76.98, 0.14; GCA_002723015.1, s__Roseibacillus sp002723015, 95.0, 76.94, 0.18; GCA_002380675.1, s__Roseibacillus sp002380675, 95.0, 76.92, 0.17; GCA_002420305.1, s__Roseibacillus sp002420305, 95.0, 76.9, 0.16; GCA_002709915.1, s__Roseibacillus sp002709915, 95.0, 76.72, 0.12; GCA_002686085.1, s__Roseibacillus sp002686085, 95.0, 76.72, 0.15; GCA_002715825.1, s__Roseibacillus sp002715825, 95.0, 76.68, 0.13	76.07	11	N/A	N/A
PSE_00019	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Defluviicoccales;f__UBA2964;g__GCA-2709075;s__GCA-2709075 sp002709075	GCA_002709075.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Defluviicoccales;f__UBA2964;g__GCA-2709075;s__GCA-2709075 sp002709075	99.8	0.95	GCA_002709075.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Defluviicoccales;f__UBA2964;g__GCA-2709075;s__GCA-2709075 sp002709075	99.8	0.95	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Defluviicoccales;f__UBA2964;g__;s__	ANI/Placement	topological placement and ANI have congruent species assignments	N/A	96.98	11	N/A	N/A
ANE_00013	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__UBA11663;s__UBA11663 sp002469765	GCA_002469765.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__UBA11663;s__UBA11663 sp002469765	99.13	0.82	GCA_002469765.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__UBA11663;s__UBA11663 sp002469765	99.13	0.82	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__UBA11663;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_002729115.1, s__UBA11663 sp002729115, 95.0, 84.85, 0.75; GCA_002863145.1, s__UBA11663 sp002863145, 95.0, 78.37, 0.4; GCA_002683345.1, s__UBA11663 sp002683345, 95.0, 78.16, 0.34; GCA_002313415.1, s__UBA11663 sp002313415, 95.0, 77.17, 0.17	87.34	11	N/A	N/A
PON_00019	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA3478;s__UBA3478 sp002691685	GCA_002691685.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA3478;s__UBA3478 sp002691685	97.61	0.86	GCA_002691685.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA3478;s__UBA3478 sp002691685	97.61	0.86	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__UBA3478;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_002691645.1, s__UBA3478 sp002691645, 95.0, 88.92, 0.77	85.18	11	N/A	N/A
PSE_00141	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__UBA8087;s__UBA8087 sp002684315	GCA_002684315.1	95.0	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__UBA8087;s__UBA8087 sp002684315	98.73	0.74	GCA_002684315.1	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__UBA8087;s__UBA8087 sp002684315	98.73	0.74	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__UBA8087;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_002709755.1, s__UBA8087 sp002709755, 95.0, 80.16, 0.6; GCA_002862305.1, s__UBA8087 sp002862305, 95.0, 76.93, 0.15; GCA_002171655.1, s__UBA8087 sp002171655, 95.0, 76.43, 0.14	37.16	11	N/A	N/A
ANE_00057	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA4421;s__UBA4421 sp002704225	GCA_002704225.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA4421;s__UBA4421 sp002704225	99.27	0.93	GCA_002704225.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA4421;s__UBA4421 sp002704225	99.27	0.93	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA4421;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_002731575.1, s__UBA4421 sp002731575, 95.0, 77.14, 0.2; GCA_002726925.1, s__UBA4421 sp002726925, 95.0, 77.0, 0.17	81.57	11	N/A	N/A
ANW_00068	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Synechococcus_C;s__Synechococcus_C sp002701375	GCA_002701375.1	95.0	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Synechococcus_C;s__Synechococcus_C sp002701375	99.61	0.83	GCA_002701375.1	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Synechococcus_C;s__Synechococcus_C sp002701375	99.61	0.83	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Cyanobiaceae;g__Synechococcus_C;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_003211515.1, s__Synechococcus_C sp003211515, 95.0, 78.64, 0.15; GCA_002691345.1, s__Synechococcus_C sp002691345, 95.0, 77.43, 0.17; GCF_000737575.1, s__Synechococcus_C sp000737575, 95.0, 77.1, 0.18; GCA_003211535.1, s__Synechococcus_C sp003211535, 95.0, 77.07, 0.15; GCF_000737535.1, s__Synechococcus_C sp000737535, 95.0, 77.03, 0.19; GCF_000195975.1, s__Synechococcus_C sp000195975, 95.0, 77.03, 0.17; GCF_000515235.1, s__Synechococcus_C sp000515235, 95.0, 77.0, 0.16; GCA_002684175.1, s__Synechococcus_C sp002684175, 95.0, 76.92, 0.13; GCA_003210795.1, s__Synechococcus_C sp003210795, 95.0, 76.91, 0.12; GCA_002700765.1, s__Synechococcus_C sp002700765, 95.0, 76.88, 0.18; GCA_002724845.1, s__Synechococcus_C sp002724845, 95.0, 76.87, 0.21; GCF_000153805.1, s__Synechococcus_C sp000153805, 95.0, 76.86, 0.13; GCA_002170825.1, s__Synechococcus_C sp002170825, 95.0, 76.85, 0.17; GCA_003209165.1, s__Synechococcus_C sp003209165, 95.0, 76.82, 0.12; GCA_003210735.1, s__Synechococcus_C sp003210735, 95.0, 76.82, 0.13; GCF_000012505.1, s__Synechococcus_C sp000012505, 95.0, 76.81, 0.12; GCA_002172935.1, s__Synechococcus_C sp002172935, 95.0, 76.8, 0.12; GCF_000012625.1, s__Synechococcus_C sp000012625, 95.0, 76.77, 0.15; GCA_002690325.1, s__Synechococcus_C sp002690325, 95.0, 76.75, 0.15; GCF_000737595.1, s__Synechococcus_C sp000737595, 95.0, 76.7, 0.15; GCF_000153065.1, s__Synechococcus_C sp000153065, 95.0, 76.68, 0.12; GCF_000161795.2, s__Synechococcus_C sp000161795, 95.0, 76.67, 0.16; GCF_000153285.1, s__Synechococcus_C sp000153285, 95.0, 76.6, 0.1; GCF_000153825.1, s__Synechococcus_C sp000153825, 95.0, 76.59, 0.11; GCF_000063505.1, s__Synechococcus_C sp000063505, 95.0, 76.58, 0.09; GCA_002698505.1, s__Synechococcus_C sp002698505, 95.0, 76.51, 0.1; GCA_002693285.1, s__Synechococcus_C sp002693285, 95.0, 76.41, 0.08; GCF_000230675.1, s__Synechococcus_C sp000230675, 95.0, 76.39, 0.09; GCA_003208835.1, s__Synechococcus_C sp003208835, 95.0, 76.38, 0.11; GCF_000014585.1, s__Synechococcus_C sp000014585, 95.0, 76.22, 0.07; GCF_001631935.1, s__Synechococcus_C sp001631935, 95.0, 76.13, 0.09; GCA_003209155.1, s__Synechococcus_C sp003209155, 95.0, 76.09, 0.08; GCA_003208775.1, s__Synechococcus_C sp003208775, 95.0, 76.03, 0.11; GCF_001632165.1, s__Synechococcus_C sp001632165, 95.0, 76.03, 0.09; GCF_001040845.1, s__Synechococcus_C sp001040845, 95.0, 75.99, 0.08	59.19	11	N/A	N/A
PSE_00024	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Salipiger;s__Salipiger profundus	GCF_001969385.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Salipiger;s__Salipiger profundus	99.98	1.0	GCF_001969385.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Salipiger;s__Salipiger profundus	99.98	1.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Salipiger;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCF_900102075.1, s__Salipiger thiooxidans, 95.0, 84.32, 0.74; GCF_000153725.1, s__Salipiger bermudensis, 95.0, 84.18, 0.77; GCF_001975705.1, s__Salipiger abyssi, 95.0, 83.19, 0.66; GCF_000442255.1, s__Salipiger mucosus, 95.0, 82.91, 0.64; GCF_002300555.1, s__Salipiger sp002300555, 95.0, 82.2, 0.49; GCF_900116195.1, s__Salipiger pacifica, 95.0, 81.9, 0.63; GCF_003111685.1, s__Salipiger pacifica_A, 95.0, 81.73, 0.59; GCF_001687105.1, s__Salipiger sp001687105, 95.0, 81.39, 0.59; GCF_003259905.1, s__Salipiger aestuarii, 95.0, 80.03, 0.51; GCF_900100085.1, s__Salipiger marinus, 95.0, 79.89, 0.53	95.44	11	N/A	N/A
ANE_00081	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__UBA721;s__UBA721 sp002705165	GCA_002705165.1	95.0	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__UBA721;s__UBA721 sp002705165	98.44	0.74	GCA_002705165.1	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__UBA721;s__UBA721 sp002705165	98.44	0.74	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__UBA721;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCA_002698965.1, s__UBA721 sp002698965, 95.0, 88.25, 0.9; GCA_002709045.1, s__UBA721 sp002709045, 95.0, 79.55, 0.47; GCA_002701385.1, s__UBA721 sp002701385, 95.0, 78.08, 0.23; GCA_002717145.1, s__UBA721 sp002717145, 95.0, 77.68, 0.29; GCA_002348315.1, s__UBA721 sp002348315, 95.0, 77.43, 0.23	45.0	11	N/A	N/A
ASE_00006	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_D;s__Pseudomonas_D aestusnigri	GCF_002197985.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_D;s__Pseudomonas_D aestusnigri	97.12	0.85	GCF_002197985.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_D;s__Pseudomonas_D aestusnigri	97.12	0.85	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_D;s__	ANI/Placement	topological placement and ANI have congruent species assignments	GCF_002903165.1, s__Pseudomonas_D oceani, 95.0, 86.8, 0.79; GCF_002307495.1, s__Pseudomonas_D abyssi, 95.0, 84.44, 0.72; GCF_900114765.1, s__Pseudomonas_D pachastrellae, 95.0, 83.57, 0.68; GCA_002296055.1, s__Pseudomonas_D sp002296055, 95.0, 82.14, 0.57; GCF_900105255.1, s__Pseudomonas_D sabulinigri, 95.0, 81.47, 0.56; GCF_900115905.1, s__Pseudomonas_D formosensis, 95.0, 79.62, 0.39; GCF_002056295.1, s__Pseudomonas_D sp002056295, 95.0, 79.54, 0.43; GCF_000939975.1, s__Pseudomonas_D saudimassiliensis, 95.0, 79.36, 0.37; GCF_002979975.1, s__Pseudomonas_D sp002979975, 95.0, 79.3, 0.38; GCF_900114735.1, s__Pseudomonas_D bauzanensis, 95.0, 79.27, 0.37; GCF_900114825.1, s__Pseudomonas_D yangmingensis, 95.0, 79.05, 0.36; GCA_002840055.1, s__Pseudomonas_D sp002840055, 95.0, 78.92, 0.26; GCF_900104945.1, s__Pseudomonas_D xinjiangensis, 95.0, 78.84, 0.32; GCF_900105005.1, s__Pseudomonas_D litoralis, 95.0, 78.78, 0.33; GCA_002683975.1, s__Pseudomonas_D sp002683975, 95.0, 78.74, 0.38; GCF_000410875.1, s__Pseudomonas_D pelagia, 95.0, 78.71, 0.34; GCF_900105655.1, s__Pseudomonas_D salegens, 95.0, 78.56, 0.3	74.23	11	N/A	N/A
PSW_00021	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA7916;f__UBA729;g__UBA729;s__UBA729 sp002722995	GCA_002722995.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA7916;f__UBA729;g__UBA729;s__UBA729 sp002722995	99.95	0.87	GCA_002722995.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA7916;f__UBA729;g__UBA729;s__UBA729 sp002722995	99.95	0.87	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA7916;f__;g__;s__	ANI/Placement	topological placement and ANI have congruent species assignments	N/A	91.17	11	N/A	N/A
